"FREQ","C2(2)"
3019.95172,31.0246
3090.295433,31.1926
3162.27766,31.3594
3235.936569,31.5249
3311.311215,31.689
3388.441561,31.8517
3467.368505,32.0131
3548.133892,32.1729
3630.780548,32.3313
3715.352291,32.4882
3801.893963,32.6434
3890.45145,32.7971
3981.071706,32.949
4073.802778,33.0993
4168.693835,33.2479
4265.795188,33.3946
4365.158322,33.5396
4466.835922,33.6827
4570.881896,33.8238
4677.351413,33.9631
4786.300923,34.1004
4897.788194,34.2357
5011.872336,34.369
5128.61384,34.5002
5248.074602,34.6293
5370.317964,34.7563
5495.408739,34.8811
5623.413252,35.0038
5754.399373,35.1243
5888.436554,35.2425
6025.595861,35.3585
6165.950019,35.4723
6309.573445,35.5838
6456.54229,35.6931
6606.93448,35.8
6760.829754,35.9046
6918.309709,36.007
7079.457844,36.107
7244.359601,36.2048
7413.102413,36.3002
7585.77575,36.3934
7762.471166,36.4842
7943.282347,36.5728
8128.305162,36.6591
8317.637711,36.7432
8511.380382,36.825
8709.6359,36.9046
8912.509381,36.9821
9120.108394,37.0573
9332.543008,37.1304
9549.92586,37.2014
9772.37221,37.2703
10000,37.3371
10232.92992,37.4018
10471.28548,37.4646
10715.19305,37.5254
10964.78196,37.5843
11220.18454,37.6413
11481.53621,37.6964
11748.97555,37.7498
12022.64435,37.8013
12302.68771,37.8511
12589.25412,37.8992
12882.49552,37.9456
13182.56739,37.9904
13489.62883,38.0336
13803.84265,38.0753
14125.37545,38.1155
14454.39771,38.1542
14791.08388,38.1915
15135.61248,38.2274
15488.16619,38.262
15848.93192,38.2953
16218.10097,38.3274
16595.86907,38.3582
16982.43652,38.3878
17378.00829,38.4163
17782.7941,38.4437
18197.00859,38.47
18620.87137,38.4953
19054.60718,38.5196
19498.446,38.5429
19952.62315,38.5653
20417.37945,38.5867
20892.96131,38.6074
21379.6209,38.6271
21877.61624,38.6461
22387.21139,38.6643
22908.67653,38.6818
23442.28815,38.6985
23988.32919,38.7145
24547.08916,38.7299
25118.86432,38.7446
25703.95783,38.7587
26302.67992,38.7723
26915.34804,38.7852
27542.28703,38.7976
28183.82931,38.8095
28840.31503,38.8209
29512.09227,38.8318
30199.5172,38.8422
30902.95433,38.8522
31622.7766,38.8617
32359.36569,38.8709
33113.11215,38.8796
33884.41561,38.888
34673.68505,38.896
35481.33892,38.9037
36307.80548,38.911
37153.52291,38.918
38018.93963,38.9247
38904.5145,38.9311
39810.71706,38.9373
40738.02778,38.9432
41686.93835,38.9488
42657.95188,38.9541
43651.58322,38.9593
44668.35922,38.9642
45708.81896,38.9689
46773.51413,38.9733
47863.00923,38.9776
48977.88194,38.9817
50118.72336,38.9856
51286.1384,38.9894
52480.74602,38.993
53703.17964,38.9964
54954.08739,38.9996
56234.13252,39.0028
57543.99373,39.0057
58884.36554,39.0086
60255.95861,39.0113
61659.50019,39.0139
63095.73445,39.0164
64565.4229,39.0188
66069.3448,39.0211
67608.29754,39.0232
69183.09709,39.0253
70794.57844,39.0273
72443.59601,39.0292
74131.02413,39.031
75857.7575,39.0327
77624.71166,39.0344
79432.82347,39.0359
81283.05162,39.0374
83176.37711,39.0389
85113.80382,39.0403
87096.359,39.0416
89125.09381,39.0428
91201.08394,39.044
93325.43008,39.0452
