"FREQ","C3(2)"
3019.95172,30.9656
3090.295433,31.1344
3162.27766,31.3019
3235.936569,31.4681
3311.311215,31.6329
3388.441561,31.7964
3467.368505,31.9585
3548.133892,32.1191
3630.780548,32.2783
3715.352291,32.4359
3801.893963,32.5919
3890.45145,32.7464
3981.071706,32.8992
4073.802778,33.0503
4168.693835,33.1996
4265.795188,33.3472
4365.158322,33.493
4466.835922,33.637
4570.881896,33.779
4677.351413,33.9192
4786.300923,34.0573
4897.788194,34.1935
5011.872336,34.3277
5128.61384,34.4598
5248.074602,34.5899
5370.317964,34.7178
5495.408739,34.8435
5623.413252,34.9672
5754.399373,35.0886
5888.436554,35.2078
6025.595861,35.3248
6165.950019,35.4395
6309.573445,35.552
6456.54229,35.6622
6606.93448,35.7701
6760.829754,35.8757
6918.309709,35.979
7079.457844,36.08
7244.359601,36.1787
7413.102413,36.2751
7585.77575,36.3692
7762.471166,36.461
7943.282347,36.5506
8128.305162,36.6378
8317.637711,36.7228
8511.380382,36.8056
8709.6359,36.8861
8912.509381,36.9644
9120.108394,37.0406
9332.543008,37.1145
9549.92586,37.1864
9772.37221,37.2561
10000,37.3238
10232.92992,37.3894
10471.28548,37.453
10715.19305,37.5146
10964.78196,37.5743
11220.18454,37.632
11481.53621,37.6879
11748.97555,37.742
12022.64435,37.7942
12302.68771,37.8447
12589.25412,37.8935
12882.49552,37.9406
13182.56739,37.9861
13489.62883,38.0299
13803.84265,38.0722
14125.37545,38.113
14454.39771,38.1523
14791.08388,38.1902
15135.61248,38.2267
15488.16619,38.2618
15848.93192,38.2956
16218.10097,38.3282
16595.86907,38.3595
16982.43652,38.3896
17378.00829,38.4186
17782.7941,38.4464
18197.00859,38.4731
18620.87137,38.4988
19054.60718,38.5235
19498.446,38.5472
19952.62315,38.57
20417.37945,38.5918
20892.96131,38.6128
21379.6209,38.6329
21877.61624,38.6522
22387.21139,38.6707
22908.67653,38.6885
23442.28815,38.7055
23988.32919,38.7218
24547.08916,38.7374
25118.86432,38.7524
25703.95783,38.7668
26302.67992,38.7805
26915.34804,38.7937
27542.28703,38.8063
28183.82931,38.8184
28840.31503,38.83
29512.09227,38.8411
30199.5172,38.8517
30902.95433,38.8619
31622.7766,38.8716
32359.36569,38.8809
33113.11215,38.8898
33884.41561,38.8983
34673.68505,38.9065
35481.33892,38.9143
36307.80548,38.9218
37153.52291,38.9289
38018.93963,38.9357
38904.5145,38.9423
39810.71706,38.9485
40738.02778,38.9545
41686.93835,38.9602
42657.95188,38.9657
43651.58322,38.9709
44668.35922,38.9759
45708.81896,38.9807
46773.51413,38.9852
47863.00923,38.9896
48977.88194,38.9938
50118.72336,38.9978
51286.1384,39.0016
52480.74602,39.0052
53703.17964,39.0087
54954.08739,39.012
56234.13252,39.0152
57543.99373,39.0182
58884.36554,39.0211
60255.95861,39.0239
61659.50019,39.0266
63095.73445,39.0291
64565.4229,39.0315
66069.3448,39.0338
67608.29754,39.036
69183.09709,39.0382
70794.57844,39.0402
72443.59601,39.0421
74131.02413,39.0439
75857.7575,39.0457
77624.71166,39.0474
79432.82347,39.049
81283.05162,39.0505
83176.37711,39.052
85113.80382,39.0534
87096.359,39.0547
89125.09381,39.056
91201.08394,39.0572
93325.43008,39.0584
95499.2586,39.0595
97723.7221,39.0606
100000,39.0616
102329.2992,39.0625
104712.8548,39.0635
107151.9305,39.0643
109647.8196,39.0652
112201.8454,39.066
114815.3621,39.0668
117489.7555,39.0675
120226.4435,39.0682
123026.8771,39.0689
125892.5412,39.0695
128824.9552,39.0701
131825.6739,39.0707
134896.2883,39.0712
138038.4265,39.0718
141253.7545,39.0723
144543.9771,39.0728
147910.8388,39.0732
151356.1248,39.0737
154881.6619,39.0741
158489.3192,39.0745
162181.0097,39.0749
165958.6907,39.0752
169824.3652,39.0756
173780.0829,39.0759
177827.941,39.0762
181970.0859,39.0765
186208.7137,39.0768
190546.0718,39.0771
194984.46,39.0773
199526.2315,39.0776
204173.7945,39.0778
208929.6131,39.078
213796.209,39.0782
218776.1624,39.0784
223872.1139,39.0786
229086.7653,39.0788
234422.8815,39.0789
239883.2919,39.0791
245470.8916,39.0793
251188.6432,39.0794
257039.5783,39.0795
263026.7992,39.0797
269153.4804,39.0798
275422.8703,39.0799
281838.2931,39.08
288403.1503,39.0801
295120.9227,39.0802
301995.172,39.0803
309029.5433,39.0803
316227.766,39.0804
323593.6569,39.0805
331131.1215,39.0805
338844.1561,39.0806
346736.8505,39.0806
354813.3892,39.0807
363078.0548,39.0807
371535.2291,39.0807
380189.3963,39.0808
389045.145,39.0808
398107.1706,39.0808
407380.2778,39.0808
416869.3835,39.0808
426579.5188,39.0808
