"FREQ","C3(2)"
91201.08394,35.3507
93325.43008,35.3504
95499.2586,35.3501
97723.7221,35.3498
100000,35.3495
102329.2992,35.3492
104712.8548,35.3488
107151.9305,35.3484
109647.8196,35.348
112201.8454,35.3476
114815.3621,35.3472
117489.7555,35.3467
120226.4435,35.3463
123026.8771,35.3458
125892.5412,35.3453
128824.9552,35.3447
131825.6739,35.3442
134896.2883,35.3436
138038.4265,35.3429
141253.7545,35.3423
144543.9771,35.3416
147910.8388,35.3409
151356.1248,35.3401
154881.6619,35.3394
158489.3192,35.3385
162181.0097,35.3377
165958.6907,35.3368
169824.3652,35.3358
173780.0829,35.3349
177827.941,35.3338
181970.0859,35.3327
186208.7137,35.3316
190546.0718,35.3304
194984.46,35.3292
199526.2315,35.3279
204173.7945,35.3265
208929.6131,35.3251
213796.209,35.3236
218776.1624,35.3221
223872.1139,35.3204
229086.7653,35.3187
234422.8815,35.3169
239883.2919,35.3151
245470.8916,35.3131
251188.6432,35.3111
257039.5783,35.3089
263026.7992,35.3067
269153.4804,35.3043
275422.8703,35.3019
281838.2931,35.2993
288403.1503,35.2966
295120.9227,35.2938
301995.172,35.2908
309029.5433,35.2878
316227.766,35.2845
323593.6569,35.2812
331131.1215,35.2776
338844.1561,35.2739
346736.8505,35.2701
354813.3892,35.266
363078.0548,35.2618
371535.2291,35.2573
380189.3963,35.2527
389045.145,35.2479
398107.1706,35.2428
407380.2778,35.2375
416869.3835,35.232
426579.5188,35.2262
436515.8322,35.2201
446683.5922,35.2138
457088.1896,35.2071
467735.1413,35.2002
478630.0923,35.193
489778.8194,35.1854
501187.2336,35.1775
512861.384,35.1692
524807.4602,35.1606
537031.7964,35.1515
549540.8739,35.1421
562341.3252,35.1322
575439.9373,35.1219
588843.6554,35.1112
602559.5861,35.0999
616595.0019,35.0882
630957.3445,35.0759
645654.229,35.0631
660693.448,35.0497
676082.9754,35.0358
691830.9709,35.0212
707945.7844,35.006
724435.9601,34.9902
741310.2413,34.9736
758577.575,34.9564
776247.1166,34.9384
794328.2347,34.9197
812830.5162,34.9001
831763.7711,34.8797
851138.0382,34.8585
870963.59,34.8363
891250.9381,34.8133
912010.8394,34.7893
933254.3008,34.7643
954992.586,34.7382
977237.221,34.7112
1000000,34.683
1023292.992,34.6537
1047128.548,34.6232
1071519.305,34.5915
1096478.196,34.5585
1122018.454,34.5243
1148153.621,34.4888
1174897.555,34.4518
1202264.435,34.4135
1230268.771,34.3737
1258925.412,34.3325
1288249.552,34.2897
1318256.739,34.2453
1348962.883,34.1993
