"FREQ","C3(2)"
316.227766,32.6568
323.5936569,32.7482
331.1311215,32.8373
338.8441561,32.9242
346.7368505,33.0088
354.8133892,33.0911
363.0780548,33.1713
371.5352291,33.2492
380.1893963,33.325
389.045145,33.3986
398.1071706,33.47
407.3802778,33.5394
416.8693835,33.6067
426.5795188,33.672
436.5158322,33.7352
446.6835922,33.7965
457.0881896,33.8559
467.7351413,33.9133
478.6300923,33.9689
489.7788194,34.0226
501.1872336,34.0745
512.861384,34.1247
524.8074602,34.1732
537.0317964,34.22
549.5408739,34.2652
562.3413252,34.3088
575.4399373,34.3509
588.8436554,34.3914
602.5595861,34.4305
616.5950019,34.4681
630.9573445,34.5044
645.654229,34.5393
660.693448,34.5729
676.0829754,34.6052
691.8309709,34.6363
707.9457844,34.6662
724.4359601,34.695
741.3102413,34.7226
758.577575,34.7492
776.2471166,34.7747
794.3282347,34.7992
812.8305162,34.8228
831.7637711,34.8454
851.1380382,34.8671
870.96359,34.8879
891.2509381,34.9079
912.0108394,34.927
933.2543008,34.9454
954.992586,34.963
977.237221,34.9799
1000,34.9961
1023.292992,35.0117
1047.128548,35.0265
1071.519305,35.0408
1096.478196,35.0545
1122.018454,35.0675
1148.153621,35.0801
1174.897555,35.0921
1202.264435,35.1036
1230.268771,35.1146
1258.925412,35.1251
1288.249552,35.1352
1318.256739,35.1449
1348.962883,35.1541
1380.384265,35.1629
1412.537545,35.1714
1445.439771,35.1795
1479.108388,35.1872
1513.561248,35.1947
1548.816619,35.2017
1584.893192,35.2085
1621.810097,35.215
1659.586907,35.2212
1698.243652,35.2271
1737.800829,35.2328
1778.27941,35.2382
1819.700859,35.2434
1862.087137,35.2484
1905.460718,35.2531
1949.8446,35.2576
1995.262315,35.262
2041.737945,35.2661
2089.296131,35.2701
2137.96209,35.2739
2187.761624,35.2775
2238.721139,35.2809
2290.867653,35.2842
2344.228815,35.2874
2398.832919,35.2904
2454.708916,35.2933
2511.886432,35.2961
2570.395783,35.2987
2630.267992,35.3012
2691.534804,35.3036
2754.228703,35.3059
2818.382931,35.3081
2884.031503,35.3102
2951.209227,35.3122
3019.95172,35.3141
3090.295433,35.3159
3162.27766,35.3177
3235.936569,35.3194
3311.311215,35.3209
3388.441561,35.3225
3467.368505,35.3239
3548.133892,35.3253
3630.780548,35.3266
3715.352291,35.3279
3801.893963,35.3291
3890.45145,35.3303
3981.071706,35.3314
4073.802778,35.3324
4168.693835,35.3335
4265.795188,35.3344
4365.158322,35.3353
4466.835922,35.3362
4570.881896,35.3371
4677.351413,35.3379
4786.300923,35.3386
4897.788194,35.3394
5011.872336,35.3401
5128.61384,35.3407
5248.074602,35.3414
5370.317964,35.342
5495.408739,35.3425
5623.413252,35.3431
5754.399373,35.3436
5888.436554,35.3441
6025.595861,35.3446
6165.950019,35.3451
6309.573445,35.3455
6456.54229,35.3459
6606.93448,35.3463
6760.829754,35.3467
6918.309709,35.3471
7079.457844,35.3474
7244.359601,35.3478
7413.102413,35.3481
7585.77575,35.3484
7762.471166,35.3487
7943.282347,35.349
8128.305162,35.3492
8317.637711,35.3495
8511.380382,35.3497
8709.6359,35.35
8912.509381,35.3502
9120.108394,35.3504
9332.543008,35.3506
9549.92586,35.3508
9772.37221,35.351
10000,35.3511
10232.92992,35.3513
10471.28548,35.3514
10715.19305,35.3516
10964.78196,35.3517
11220.18454,35.3519
11481.53621,35.352
11748.97555,35.3521
12022.64435,35.3522
12302.68771,35.3524
12589.25412,35.3525
12882.49552,35.3526
13182.56739,35.3527
13489.62883,35.3527
13803.84265,35.3528
14125.37545,35.3529
14454.39771,35.353
14791.08388,35.3531
15135.61248,35.3531
15488.16619,35.3532
15848.93192,35.3533
16218.10097,35.3533
16595.86907,35.3534
16982.43652,35.3534
17378.00829,35.3535
17782.7941,35.3535
18197.00859,35.3536
18620.87137,35.3536
19054.60718,35.3536
19498.446,35.3537
19952.62315,35.3537
20417.37945,35.3537
20892.96131,35.3538
21379.6209,35.3538
21877.61624,35.3538
22387.21139,35.3538
22908.67653,35.3538
23442.28815,35.3539
23988.32919,35.3539
24547.08916,35.3539
25118.86432,35.3539
25703.95783,35.3539
26302.67992,35.3539
26915.34804,35.3539
27542.28703,35.3539
28183.82931,35.3539
28840.31503,35.3539
29512.09227,35.3539
30199.5172,35.3539
30902.95433,35.3538
31622.7766,35.3538
32359.36569,35.3538
33113.11215,35.3538
33884.41561,35.3538
34673.68505,35.3537
35481.33892,35.3537
36307.80548,35.3537
37153.52291,35.3537
38018.93963,35.3536
38904.5145,35.3536
39810.71706,35.3535
40738.02778,35.3535
41686.93835,35.3535
42657.95188,35.3534
43651.58322,35.3533
44668.35922,35.3533
45708.81896,35.3532
46773.51413,35.3532
47863.00923,35.3531
48977.88194,35.353
50118.72336,35.353
51286.1384,35.3529
52480.74602,35.3528
53703.17964,35.3527
54954.08739,35.3526
56234.13252,35.3525
57543.99373,35.3524
58884.36554,35.3523
60255.95861,35.3522
61659.50019,35.3521
63095.73445,35.3519
64565.4229,35.3518
66069.3448,35.3517
67608.29754,35.3515
69183.09709,35.3514
70794.57844,35.3512
72443.59601,35.351
74131.02413,35.3509
75857.7575,35.3507
77624.71166,35.3505
79432.82347,35.3503
81283.05162,35.3501
83176.37711,35.3498
85113.80382,35.3496
87096.359,35.3493
89125.09381,35.3491
91201.08394,35.3488
93325.43008,35.3485
95499.2586,35.3482
97723.7221,35.3479
100000,35.3476
102329.2992,35.3473
104712.8548,35.3469
107151.9305,35.3465
109647.8196,35.3461
112201.8454,35.3457
114815.3621,35.3453
117489.7555,35.3448
120226.4435,35.3444
123026.8771,35.3439
125892.5412,35.3433
128824.9552,35.3428
131825.6739,35.3422
134896.2883,35.3416
138038.4265,35.341
141253.7545,35.3404
144543.9771,35.3397
147910.8388,35.339
151356.1248,35.3382
154881.6619,35.3374
158489.3192,35.3366
162181.0097,35.3357
165958.6907,35.3348
169824.3652,35.3339
173780.0829,35.3329
177827.941,35.3319
181970.0859,35.3308
186208.7137,35.3296
190546.0718,35.3285
194984.46,35.3272
199526.2315,35.3259
204173.7945,35.3245
208929.6131,35.3231
213796.209,35.3216
218776.1624,35.3201
223872.1139,35.3184
229086.7653,35.3167
234422.8815,35.3149
239883.2919,35.313
245470.8916,35.3111
251188.6432,35.309
257039.5783,35.3069
263026.7992,35.3046
269153.4804,35.3023
275422.8703,35.2998
281838.2931,35.2972
288403.1503,35.2945
295120.9227,35.2917
301995.172,35.2887
309029.5433,35.2856
316227.766,35.2824
323593.6569,35.279
331131.1215,35.2755
338844.1561,35.2718
346736.8505,35.2679
354813.3892,35.2638
363078.0548,35.2596
371535.2291,35.2551
380189.3963,35.2505
389045.145,35.2456
398107.1706,35.2405
407380.2778,35.2352
416869.3835,35.2297
426579.5188,35.2239
436515.8322,35.2178
446683.5922,35.2114
457088.1896,35.2048
467735.1413,35.1978
478630.0923,35.1905
489778.8194,35.183
501187.2336,35.175
512861.384,35.1667
524807.4602,35.158
537031.7964,35.149
549540.8739,35.1395
562341.3252,35.1296
575439.9373,35.1193
588843.6554,35.1085
602559.5861,35.0972
616595.0019,35.0854
630957.3445,35.0731
645654.229,35.0603
660693.448,35.0469
676082.9754,35.0329
691830.9709,35.0183
707945.7844,35.0031
724435.9601,34.9872
741310.2413,34.9706
758577.575,34.9533
776247.1166,34.9352
794328.2347,34.9164
812830.5162,34.8968
831763.7711,34.8764
851138.0382,34.855
870963.59,34.8329
891250.9381,34.8097
912010.8394,34.7856
933254.3008,34.7606
954992.586,34.7345
977237.221,34.7073
1000000,34.6791
1023292.992,34.6497
1047128.548,34.6191
1071519.305,34.5873
1096478.196,34.5543
1122018.454,34.52
1148153.621,34.4843
1174897.555,34.4473
1202264.435,34.4089
1230268.771,34.369
1258925.412,34.3276
1288249.552,34.2847
1318256.739,34.2402
1348962.883,34.1941
1380384.265,34.1464
1412537.545,34.097
1445439.771,34.0458
1479108.388,33.9929
1513561.248,33.9381
1548816.619,33.8815
1584893.192,33.823
1621810.097,33.7626
1659586.907,33.7003
1698243.652,33.6359
1737800.829,33.5695
1778279.41,33.5011
1819700.859,33.4306
1862087.137,33.3579
1905460.718,33.2831
1949844.6,33.2062
1995262.315,33.1271
2041737.945,33.0457
2089296.131,32.9621
2137962.09,32.8763
2187761.624,32.7882
2238721.139,32.6978
2290867.653,32.6052
2344228.815,32.5102
2398832.919,32.413
2454708.916,32.3135
2511886.432,32.2116
2570395.783,32.1075
2630267.992,32.0011
2691534.804,31.8924
2754228.703,31.7814
2818382.931,31.6681
2884031.503,31.5526
2951209.227,31.4349
3019951.72,31.3149
3090295.433,31.1928
3162277.66,31.0685
3235936.569,30.942
3311311.215,30.8134
3388441.561,30.6827
3467368.505,30.55
3548133.892,30.4152
3630780.548,30.2784
3715352.291,30.1397
3801893.963,29.999
3890451.45,29.8564
3981071.706,29.712
4073802.778,29.5658
4168693.835,29.4177
4265795.188,29.268
4365158.322,29.1165
4466835.922,28.9634
4570881.896,28.8086
4677351.413,28.6523
4786300.923,28.4945
4897788.194,28.3351
5011872.336,28.1743
5128613.84,28.0121
5248074.602,27.8485
5370317.964,27.6836
5495408.739,27.5174
5623413.252,27.3499
5754399.373,27.1812
5888436.554,27.0114
6025595.861,26.8404
6165950.019,26.6683
6309573.445,26.4952
6456542.29,26.3211
6606934.48,26.1459
6760829.754,25.9698
6918309.709,25.7928
7079457.844,25.6149
7244359.601,25.4362
7413102.413,25.2566
7585775.75,25.0763
7762471.166,24.8952
7943282.347,24.7134
8128305.162,24.5309
8317637.711,24.3477
8511380.382,24.1639
8709635.9,23.9794
8912509.381,23.7944
9120108.394,23.6088
9332543.008,23.4227
9549925.86,23.2361
9772372.21,23.049
10000000,22.8614
10232929.92,22.6734
10471285.48,22.485
10715193.05,22.2961
10964781.96,22.1069
11220184.54,21.9173
11481536.21,21.7274
11748975.55,21.5372
12022644.35,21.3467
12302687.71,21.1558
12589254.12,20.9648
12882495.52,20.7734
13182567.39,20.5819
13489628.83,20.3901
13803842.65,20.1981
14125375.45,20.0059
14454397.71,19.8136
14791083.88,19.6211
15135612.48,19.4285
15488166.19,19.2358
15848931.92,19.0429
16218100.97,18.8499
16595869.07,18.6569
16982436.52,18.4638
17378008.29,18.2707
17782794.1,18.0775
18197008.59,17.8843
18620871.37,17.691
19054607.18,17.4978
19498446,17.3046
19952623.15,17.1114
20417379.45,16.9183
20892961.31,16.7252
21379620.9,16.5322
21877616.24,16.3392
22387211.39,16.1464
22908676.53,15.9537
23442288.15,15.7611
23988329.19,15.5686
24547089.16,15.3763
25118864.32,15.1842
25703957.83,14.9923
26302679.92,14.8006
26915348.04,14.609
27542287.03,14.4178
28183829.31,14.2267
28840315.03,14.036
29512092.27,13.8455
30199517.2,13.6554
30902954.33,13.4655
31622776.6,13.276
32359365.69,13.0869
33113112.15,12.8982
33884415.61,12.7098
34673685.05,12.5219
35481338.92,12.3344
36307805.48,12.1474
37153522.91,11.9609
38018939.63,11.7749
38904514.5,11.5895
39810717.06,11.4046
40738027.78,11.2203
41686938.35,11.0366
42657951.88,10.8536
43651583.22,10.6713
44668359.22,10.4896
45708818.96,10.3087
46773514.13,10.1285
47863009.23,9.94915
48977881.94,9.7706
50118723.36,9.59291
51286138.4,9.41611
52480746.02,9.24024
53703179.64,9.06532
54954087.39,8.8914
56234132.52,8.71851
57543993.73,8.54669
58884365.54,8.37597
60255958.61,8.20639
61659500.19,8.038
63095734.45,7.87082
64565422.9,7.70491
66069344.8,7.54029
67608297.54,7.37702
69183097.09,7.21512
70794578.44,7.05465
72443596.01,6.89564
74131024.13,6.73814
75857757.5,6.58218
77624711.66,6.42781
79432823.47,6.27507
81283051.62,6.12399
83176377.11,5.97463
85113803.82,5.82701
87096359,5.68118
89125093.81,5.53718
91201083.94,5.39505
93325430.08,5.25482
95499258.6,5.11653
97723722.1,4.98021
100000000,4.84589
