173780082.9,2.28862
177827941,2.20983
181970085.9,2.13323
186208713.7,2.05879
190546071.8,1.98649
194984460,1.91629
199526231.5,1.84818
204173794.5,1.78213
208929613.1,1.71809
213796209,1.65604
218776162.4,1.59594
223872113.9,1.53776
229086765.3,1.48146
234422881.5,1.42701
239883291.9,1.37436
245470891.6,1.32347
251188643.2,1.27431
257039578.3,1.22684
263026799.2,1.18102
269153480.4,1.1368
275422870.3,1.09414
281838293.1,1.05302
288403150.3,1.01337
295120922.7,0.975168
301995172,0.938369
309029543.3,0.902932
316227766,0.868817
323593656.9,0.835986
331131121.5,0.804399
338844156.1,0.774017
346736850.5,0.744802
354813389.2,0.716718
363078054.8,0.689726
371535229.1,0.663792
380189396.3,0.638879
389045145,0.614953
398107170.6,0.59198
407380277.8,0.569927
416869383.5,0.548761
426579518.8,0.528451
436515832.2,0.508965
446683592.2,0.490274
457088189.6,0.472349
467735141.3,0.455161
478630092.3,0.438682
489778819.4,0.422886
501187233.6,0.407748
512861384,0.39324
524807460.2,0.37934
537031796.4,0.366024
549540873.9,0.353268
562341325.2,0.341051
575439937.3,0.329352
588843655.4,0.318149
602559586.1,0.307422
616595001.9,0.297154
630957344.5,0.287324
645654229,0.277916
660693448,0.268911
676082975.4,0.260294
691830970.9,0.252048
707945784.4,0.244158
724435960.1,0.23661
741310241.3,0.229388
758577575,0.222479
776247116.6,0.215871
794328234.7,0.209549
812830516.2,0.203503
831763771.1,0.197721
851138038.2,0.192191
870963590,0.186902
891250938.1,0.181844
912010839.4,0.177008
933254300.8,0.172383
954992586,0.167961
977237221,0.163733
1000000000,0.15969
