0,98	-1,24E+02	6,51E-07	9,00E+01												
1,00	-1,24E+02	6,67E-07	9,00E+01												
1,02	-1,23E+02	6,82E-07	9,00E+01												
1,05	-1,23E+02	6,98E-07	9,00E+01												
1,07	-1,23E+02	7,14E-07	9,00E+01												
1,10	-1,23E+02	7,31E-07	9,00E+01												
1,12	-1,23E+02	7,48E-07	9,00E+01												
1,15	-1,22E+02	7,65E-07	9,00E+01												
1,17	-1,22E+02	7,83E-07	9,00E+01												
1,20	-1,22E+02	8,02E-07	9,00E+01												
1,23	-1,22E+02	8,20E-07	9,00E+01												
1,26	-1,22E+02	8,39E-07	9,00E+01												
1,29	-1,21E+02	8,59E-07	9,00E+01												
1,32	-1,21E+02	8,79E-07	9,00E+01												
1,35	-1,21E+02	8,99E-07	9,00E+01												
1,38	-1,21E+02	9,20E-07	9,00E+01												
1,41	-1,21E+02	9,42E-07	9,00E+01												
1,45	-1,20E+02	9,64E-07	9,00E+01												
1,48	-1,20E+02	9,86E-07	9,00E+01												
1,51	-1,20E+02	1,01E-06	9,00E+01												
1,55	-1,20E+02	1,03E-06	9,00E+01												
1,58	-1,20E+02	1,06E-06	9,00E+01												
1,62	-1,19E+02	1,08E-06	9,00E+01												
1,66	-1,19E+02	1,11E-06	9,00E+01												
1,70	-1,19E+02	1,13E-06	9,00E+01												
1,74	-1,19E+02	1,16E-06	9,00E+01												
1,78	-1,19E+02	1,19E-06	9,00E+01												
1,82	-1,18E+02	1,21E-06	9,00E+01												
1,86	-1,18E+02	1,24E-06	9,00E+01												
1,91	-1,18E+02	1,27E-06	9,00E+01												
1,95	-1,18E+02	1,30E-06	9,00E+01												
2,00	-1,18E+02	1,33E-06	9,00E+01												
2,04	-1,17E+02	1,36E-06	9,00E+01												
2,09	-1,17E+02	1,39E-06	9,00E+01												
2,14	-1,17E+02	1,43E-06	9,00E+01												
2,19	-1,17E+02	1,46E-06	9,00E+01												
2,24	-1,17E+02	1,49E-06	9,00E+01												
2,29	-1,16E+02	1,53E-06	9,00E+01												
2,34	-1,16E+02	1,56E-06	9,00E+01												
2,40	-1,16E+02	1,60E-06	9,00E+01												
2,45	-1,16E+02	1,64E-06	9,00E+01												
2,51	-1,16E+02	1,67E-06	9,00E+01												
2,57	-1,15E+02	1,71E-06	9,00E+01												
2,63	-1,15E+02	1,75E-06	9,00E+01												
2,69	-1,15E+02	1,79E-06	9,00E+01												
2,75	-1,15E+02	1,84E-06	9,00E+01												
2,82	-1,15E+02	1,88E-06	9,00E+01												
2,88	-1,14E+02	1,92E-06	9,00E+01												
2,95	-1,14E+02	1,97E-06	9,00E+01												
3,02	-1,14E+02	2,01E-06	9,00E+01												
3,09	-1,14E+02	2,06E-06	9,00E+01												
3,16	-1,14E+02	2,11E-06	9,00E+01												
3,24	-1,13E+02	2,16E-06	9,00E+01												
3,31	-1,13E+02	2,21E-06	9,00E+01												
3,39	-1,13E+02	2,26E-06	9,00E+01												
3,47	-1,13E+02	2,31E-06	9,00E+01												
3,55	-1,13E+02	2,37E-06	9,00E+01												
3,63	-1,12E+02	2,42E-06	9,00E+01												
3,72	-1,12E+02	2,48E-06	9,00E+01												
3,80	-1,12E+02	2,53E-06	9,00E+01												
3,89	-1,12E+02	2,59E-06	9,00E+01												
3,98	-1,12E+02	2,65E-06	9,00E+01												
4,07	-1,11E+02	2,72E-06	9,00E+01												
4,17	-1,11E+02	2,78E-06	9,00E+01												
4,27	-1,11E+02	2,84E-06	9,00E+01												
4,37	-1,11E+02	2,91E-06	9,00E+01												
4,47	-1,11E+02	2,98E-06	9,00E+01												
4,57	-1,10E+02	3,05E-06	9,00E+01												
4,68	-1,10E+02	3,12E-06	9,00E+01												
4,79	-1,10E+02	3,19E-06	9,00E+01												
4,90	-1,10E+02	3,27E-06	9,00E+01												
5,01	-1,10E+02	3,34E-06	9,00E+01												
5,13	-1,09E+02	3,42E-06	9,00E+01												
5,25	-1,09E+02	3,50E-06	9,00E+01												
5,37	-1,09E+02	3,58E-06	9,00E+01												
5,50	-1,09E+02	3,66E-06	9,00E+01												
5,62	-1,09E+02	3,75E-06	9,00E+01												
5,75	-1,08E+02	3,84E-06	9,00E+01												
5,89	-1,08E+02	3,93E-06	9,00E+01												
6,03	-1,08E+02	4,02E-06	9,00E+01												
6,17	-1,08E+02	4,11E-06	9,00E+01												
6,31	-1,08E+02	4,21E-06	9,00E+01												
6,46	-1,07E+02	4,30E-06	9,00E+01												
6,61	-1,07E+02	4,40E-06	9,00E+01												
6,76	-1,07E+02	4,51E-06	9,00E+01												
6,92	-1,07E+02	4,61E-06	9,00E+01												
7,08	-1,07E+02	4,72E-06	9,00E+01												
7,24	-1,06E+02	4,83E-06	9,00E+01												
7,41	-1,06E+02	4,94E-06	9,00E+01												
7,59	-1,06E+02	5,06E-06	9,00E+01												
7,76	-1,06E+02	5,17E-06	9,00E+01												
7,94	-1,06E+02	5,30E-06	9,00E+01												
8,13	-1,05E+02	5,42E-06	9,00E+01												
8,32	-1,05E+02	5,55E-06	9,00E+01												
8,51	-1,05E+02	5,67E-06	9,00E+01												
8,71	-1,05E+02	5,81E-06	9,00E+01												
8,91	-1,05E+02	5,94E-06	9,00E+01												
9,12	-1,04E+02	6,08E-06	9,00E+01												
9,33	-1,04E+02	6,22E-06	9,00E+01												
9,55	-1,04E+02	6,37E-06	9,00E+01												
9,77	-1,04E+02	6,51E-06	9,00E+01												
10,00	-1,04E+02	6,67E-06	9,00E+01												
10,23	-1,03E+02	6,82E-06	9,00E+01												
10,47	-1,03E+02	6,98E-06	9,00E+01												
10,72	-1,03E+02	7,14E-06	9,00E+01												
10,96	-1,03E+02	7,31E-06	9,00E+01												
11,22	-1,03E+02	7,48E-06	9,00E+01												
11,48	-1,02E+02	7,65E-06	9,00E+01												
11,75	-1,02E+02	7,83E-06	9,00E+01												
12,02	-1,02E+02	8,02E-06	9,00E+01												
12,30	-1,02E+02	8,20E-06	9,00E+01												
12,59	-1,02E+02	8,39E-06	9,00E+01												
12,88	-1,01E+02	8,59E-06	9,00E+01												
13,18	-1,01E+02	8,79E-06	9,00E+01												
13,49	-1,01E+02	8,99E-06	9,00E+01												
13,80	-1,01E+02	9,20E-06	9,00E+01												
14,13	-1,01E+02	9,42E-06	9,00E+01												
14,45	-1,00E+02	9,64E-06	9,00E+01												
14,79	-1,00E+02	9,86E-06	9,00E+01												
15,14	-9,99E+01	1,01E-05	9,00E+01												
15,49	-9,97E+01	1,03E-05	9,00E+01												
15,85	-9,95E+01	1,06E-05	9,00E+01												
16,22	-9,93E+01	1,08E-05	9,00E+01												
16,60	-9,91E+01	1,11E-05	9,00E+01												
16,98	-9,89E+01	1,13E-05	9,00E+01												
17,38	-9,87E+01	1,16E-05	9,00E+01												
17,78	-9,85E+01	1,19E-05	9,00E+01												
18,20	-9,83E+01	1,21E-05	9,00E+01												
18,62	-9,81E+01	1,24E-05	9,00E+01												
19,05	-9,79E+01	1,27E-05	9,00E+01												
19,50	-9,77E+01	1,30E-05	9,00E+01												
19,95	-9,75E+01	1,33E-05	9,00E+01												
20,42	-9,73E+01	1,36E-05	9,00E+01												
20,89	-9,71E+01	1,39E-05	9,00E+01												
21,38	-9,69E+01	1,43E-05	9,00E+01												
21,88	-9,67E+01	1,46E-05	9,00E+01												
22,39	-9,65E+01	1,49E-05	9,00E+01												
22,91	-9,63E+01	1,53E-05	9,00E+01												
23,44	-9,61E+01	1,56E-05	9,00E+01												
23,99	-9,59E+01	1,60E-05	9,00E+01												
24,55	-9,57E+01	1,64E-05	9,00E+01												
25,12	-9,55E+01	1,67E-05	9,00E+01												
25,70	-9,53E+01	1,71E-05	9,00E+01												
26,30	-9,51E+01	1,75E-05	9,00E+01												
26,92	-9,49E+01	1,79E-05	9,00E+01												
27,54	-9,47E+01	1,84E-05	9,00E+01												
28,18	-9,45E+01	1,88E-05	9,00E+01												
28,84	-9,43E+01	1,92E-05	9,00E+01												
29,51	-9,41E+01	1,97E-05	9,00E+01												
30,20	-9,39E+01	2,01E-05	9,00E+01												
30,90	-9,37E+01	2,06E-05	9,00E+01												
31,62	-9,35E+01	2,11E-05	9,00E+01												
